,год,время_года,климат,город,страна,способ_охлаждения,режим_при_смешанном_типе_охлаждения,способ_обогрева,возраст,пол,ощущение_температуры,ощущение_температуры_(bool),предпочтительное_изменение_температуры,ощущение_движения_воздуха_(bool),предпочтительное_изменение_движения_воздуха,оценка_комфорта,утепление,температура_воздуха_в_помещении,rh,скорость_воздуха,рост,вес,занавески,вентилятор,окно,двери,среднемесячная_температура_на_улице,количество_рекламаций,countmen,реклам_категория,возрастная_категория,precent_satisf,стандр_комф_вл
184,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,25,Женский,0.0,1.0,Без изменений,1.0,Без изменений,,0.56,24.8,73.6,0.08,170.2,63.0,0.0,1.0,1.0,0.0,22.0,0,1,мало,молодой возраст,57,not OK
185,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.43,24.6,59.2,0.08,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,78,OK
186,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Женский,0.0,1.0,Без изменений,1.0,Без изменений,,0.86,25.0,39.2,0.18,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,57,not OK
187,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,55,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.52,22.4,68.5,0.12,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,78,not OK
188,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,35,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.46,24.1,66.9,0.09,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,молодой возраст,78,not OK
189,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.46,23.1,62.7,0.08,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,средний возраст,78,not OK
190,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Женский,-0.4,1.0,Теплее,1.0,Без изменений,,0.67,24.1,73.1,0.07,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,средний возраст,57,not OK
191,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,65,Женский,0.0,1.0,Без изменений,1.0,Без изменений,,0.5,25.2,28.3,0.15,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,пожилой возраст,57,not OK
192,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.46,24.4,60.2,0.07,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,средний возраст,78,not OK
193,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Женский,3.0,0.0,Холоднее,0.0,Больше,,0.39,24.4,69.0,0.26,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,57,not OK
194,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,65,Женский,0.0,1.0,Без изменений,0.0,Меньше,,0.78,25.2,32.1,0.13,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,пожилой возраст,57,not OK
195,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Женский,2.0,0.0,Холоднее,0.0,Больше,,0.37,24.1,74.2,0.16,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,57,not OK
196,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Женский,2.0,0.0,Холоднее,0.0,Больше,,0.39,24.3,59.9,0.23,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,57,OK
197,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,45,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.43,21.9,58.7,0.09,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,78,OK
198,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,25,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.46,22.7,67.5,0.11,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,молодой возраст,78,not OK
199,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.46,23.3,64.1,0.11,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,78,not OK
200,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.46,24.6,72.2,0.12,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,средний возраст,78,not OK
201,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,35,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.49,22.9,63.9,0.06,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,78,not OK
202,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,35,Мужской,1.0,1.0,Без изменений,1.0,Без изменений,,0.46,24.7,72.9,0.11,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,78,not OK
203,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Мужской,1.0,1.0,Без изменений,1.0,Без изменений,,0.55,24.5,64.5,0.05,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,средний возраст,78,not OK
204,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Женский,0.0,1.0,Без изменений,1.0,Без изменений,,0.38,24.6,54.6,0.07,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,средний возраст,57,OK
205,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,45,Мужской,2.0,0.0,Холоднее,0.0,Больше,,0.43,23.9,53.9,0.1,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,средний возраст,78,OK
206,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.36,24.5,57.4,0.12,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,78,OK
207,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,45,Женский,1.0,1.0,Холоднее,0.0,Больше,,0.52,24.1,53.5,0.08,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,57,OK
208,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,65,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.46,24.3,58.6,0.08,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,пожилой возраст,78,OK
209,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,35,Мужской,1.0,0.0,Холоднее,0.0,Больше,,0.46,24.9,57.5,0.12,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,78,OK
210,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,35,Женский,0.0,1.0,Без изменений,1.0,Без изменений,,0.44,21.1,53.6,0.04,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,молодой возраст,57,OK
211,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Мужской,1.0,0.0,Холоднее,1.0,Больше,,0.52,25.3,72.9,0.08,170.2,63.0,0.0,1.0,0.0,0.0,22.0,3,1,много,средний возраст,78,not OK
212,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,65,Женский,0.5,1.0,Без изменений,1.0,Без изменений,,0.47,24.6,38.4,0.11,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,пожилой возраст,57,not OK
213,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,45,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.43,22.1,62.2,0.13,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,78,not OK
214,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,45,Женский,0.0,1.0,Без изменений,1.0,Без изменений,,0.44,23.7,53.1,0.11,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,57,OK
215,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,35,Женский,0.0,1.0,Без изменений,1.0,Без изменений,,0.43,25.3,73.0,0.1,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,молодой возраст,57,not OK
216,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Женский,1.2,1.0,Без изменений,1.0,Без изменений,,0.59,23.3,40.2,0.13,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,57,OK
217,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,35,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.46,24.4,53.1,0.12,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,78,OK
218,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Женский,1.0,1.0,Холоднее,0.0,Больше,,0.69,23.6,61.8,0.08,170.2,63.0,0.0,1.0,0.0,0.0,22.0,3,1,много,средний возраст,57,not OK
219,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Женский,0.0,1.0,Без изменений,1.0,Без изменений,,0.39,24.2,62.6,0.05,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,57,not OK
220,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Женский,0.0,1.0,Без изменений,1.0,Без изменений,,0.41,24.7,56.3,0.07,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,57,OK
221,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,35,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.55,23.7,62.4,0.07,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,78,not OK
222,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Женский,-0.4,1.0,Теплее,0.0,Меньше,,0.53,24.4,59.0,0.1,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,средний возраст,57,OK
223,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Женский,1.1,0.0,Холоднее,0.0,Больше,,0.43,25.1,71.7,0.11,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,57,not OK
224,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,35,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.46,23.4,60.3,0.05,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,78,not OK
225,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.55,24.7,71.0,0.06,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,средний возраст,78,not OK
226,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.46,24.5,73.2,0.05,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,78,not OK
227,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,35,Женский,0.0,0.0,Холоднее,0.0,Больше,,0.39,24.4,70.2,0.1,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,57,not OK
228,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,45,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.38,23.5,56.5,0.1,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,78,OK
229,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,35,Женский,0.0,1.0,Без изменений,1.0,Без изменений,,0.41,24.2,73.5,0.08,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,молодой возраст,57,not OK
230,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,35,Женский,1.1,1.0,Холоднее,1.0,Без изменений,,0.42,24.6,54.7,0.09,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,молодой возраст,57,OK
231,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,45,Мужской,0.2,1.0,Без изменений,1.0,Без изменений,,0.55,22.2,51.1,0.09,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,средний возраст,78,OK
232,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,35,Мужской,3.0,0.0,Холоднее,0.0,Больше,,0.46,25.2,60.4,0.13,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,78,not OK
233,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,45,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.39,21.9,59.2,0.11,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,78,OK
234,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,25,Женский,-1.0,1.0,Без изменений,1.0,Без изменений,,0.39,21.3,58.3,0.08,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,57,OK
235,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Женский,3.0,0.0,Холоднее,0.0,Больше,,0.39,24.8,51.7,0.16,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,57,OK
236,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,35,Женский,1.0,1.0,Холоднее,1.0,Без изменений,,0.41,24.4,59.3,0.06,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,57,OK
237,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,45,Мужской,0.0,1.0,Без изменений,1.0,Без изменений,,0.55,25.2,59.7,0.09,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,средний возраст,78,OK
238,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,35,Мужской,1.0,1.0,Без изменений,1.0,Без изменений,,0.46,24.8,73.9,0.08,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,78,not OK
239,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Кондиционирование,Механическое отопление,55,Женский,-1.0,1.0,Теплее,1.0,Без изменений,,0.4,23.1,61.9,0.09,170.2,63.0,0.0,1.0,0.0,0.0,22.0,0,1,мало,средний возраст,57,not OK
240,2010,Лето,Cубтропический океанический,Сидней,Австралия,Смешанный,Вентиляция,Механическое отопление,25,Женский,0.0,1.0,Без изменений,1.0,Без изменений,,0.4,21.9,59.2,0.05,170.2,63.0,0.0,1.0,1.0,1.0,22.0,0,1,мало,молодой возраст,57,OK
241,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,45,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.67,21.8,80.5,0.0,167.6,65.0,0.0,1.0,0.0,0.0,18.5,0,1,мало,средний возраст,57,not OK
242,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Женский,1.0,0.0,Холоднее,,Больше,,0.63,31.7,40.0,0.01,170.2,52.0,0.0,1.0,0.0,1.0,21.6,0,1,мало,средний возраст,49,OK
243,2012,Зима,Тропическая влажная саванна,Бангалор,Индия,Вентиляция,нет,нет,35,Женский,0.0,1.0,Без изменений,,Без изменений,6.0,0.71,26.6,44.0,0.02,162.6,53.0,0.0,0.0,1.0,0.0,29.9,0,1,мало,молодой возраст,49,OK
244,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,35,Мужской,1.0,0.0,Без изменений,,Больше,3.0,0.7,27.5,44.6,0.1,167.6,75.0,0.0,1.0,0.0,0.0,29.5,1,1,мало,молодой возраст,57,OK
245,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,-1.0,1.0,Теплее,,Меньше,,0.62,25.8,56.0,0.29,170.2,83.0,0.0,1.0,0.0,0.0,30.4,0,1,мало,молодой возраст,57,OK
246,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,55,Женский,1.0,0.0,Холоднее,,Без изменений,6.0,2.06,16.2,23.8,0.03,160.0,70.0,0.0,1.0,0.0,0.0,8.5,0,1,мало,средний возраст,49,not OK
247,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,0.0,1.0,Холоднее,,Без изменений,,0.68,27.9,35.0,0.22,170.2,70.0,0.0,1.0,0.0,0.0,31.5,0,1,мало,средний возраст,57,not OK
248,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,нет,нет,35,Женский,0.0,1.0,Без изменений,,Без изменений,6.0,0.63,25.8,65.5,0.31,152.4,57.0,0.0,1.0,0.0,0.0,30.8,0,1,мало,молодой возраст,49,not OK
249,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Смешанный,Вентиляция,Механическое отопление,45,Женский,0.0,1.0,Без изменений,,Без изменений,6.0,0.57,24.9,45.9,0.0,172.7,70.0,0.0,1.0,0.0,0.0,18.5,0,1,мало,средний возраст,49,OK
250,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Смешанный,Вентиляция,Механическое отопление,45,Мужской,-1.0,1.0,Холоднее,,Больше,3.0,0.61,26.0,44.2,0.02,162.6,57.0,0.0,1.0,0.0,0.0,18.5,0,1,мало,средний возраст,57,OK
251,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,-1.0,1.0,Холоднее,,Больше,,0.72,29.3,46.0,0.03,170.2,56.0,0.0,1.0,1.0,1.0,21.6,0,1,мало,средний возраст,57,OK
252,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.74,24.0,49.5,0.09,172.7,68.0,0.0,1.0,0.0,0.0,30.9,0,1,мало,молодой возраст,57,OK
253,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,2.0,1.0,Холоднее,,Без изменений,,0.97,26.6,51.0,0.11,170.2,44.0,0.0,1.0,0.0,0.0,30.4,0,1,мало,молодой возраст,49,OK
254,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,3.0,1.0,Холоднее,,Больше,,0.68,28.7,47.0,0.21,170.2,50.0,0.0,1.0,1.0,1.0,31.5,0,1,мало,средний возраст,57,OK
255,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,55,Мужской,-1.0,1.0,Без изменений,,Больше,4.0,1.74,22.1,35.1,0.02,162.6,70.0,0.0,1.0,0.0,0.0,8.5,0,1,мало,средний возраст,57,not OK
256,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Вентиляция,нет,нет,55,Мужской,0.0,1.0,Без изменений,,Больше,2.0,0.7,26.1,66.5,0.32,188.0,86.0,0.0,1.0,1.0,0.0,30.8,0,1,мало,средний возраст,57,not OK
257,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Кондиционирование,Механическое отопление,55,Женский,0.0,1.0,Теплее,,Больше,5.0,0.65,28.2,60.3,0.2,152.4,60.0,0.0,1.0,0.0,0.0,30.9,0,1,мало,средний возраст,49,not OK
258,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,нет,35,Мужской,-1.0,1.0,Холоднее,,Без изменений,5.0,1.32,18.3,54.4,0.01,170.2,55.0,0.0,0.0,0.0,0.0,15.5,0,1,мало,молодой возраст,57,OK
259,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,-1.0,0.0,Без изменений,,Больше,,0.68,24.5,42.0,0.11,170.2,60.0,0.0,1.0,0.0,0.0,29.7,0,1,мало,молодой возраст,57,OK
260,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,нет,55,Мужской,1.0,0.0,Теплее,,Без изменений,6.0,0.74,31.4,74.1,0.17,160.0,65.0,0.0,1.0,0.0,0.0,30.9,0,1,мало,средний возраст,57,not OK
261,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Вентиляция,нет,нет,35,Женский,3.0,0.0,Без изменений,,Больше,3.0,0.78,35.3,37.9,0.4,162.6,68.0,0.0,1.0,0.0,0.0,38.1,0,1,мало,молодой возраст,49,not OK
262,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,,0.62,28.4,52.0,1.42,170.2,56.0,0.0,1.0,0.0,0.0,29.7,0,1,мало,молодой возраст,57,OK
263,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Теплее,,Больше,6.0,0.7,23.4,45.1,0.06,185.4,68.0,0.0,0.0,0.0,0.0,30.8,0,1,мало,молодой возраст,57,OK
264,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,55,Мужской,3.0,0.0,Холоднее,,Больше,4.0,0.79,34.1,42.2,0.31,157.5,56.0,0.0,1.0,0.0,0.0,29.5,0,1,мало,средний возраст,57,OK
265,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,2.0,0.0,Холоднее,,Больше,,0.68,28.8,40.0,0.01,170.2,79.0,0.0,1.0,0.0,0.0,21.6,0,1,мало,средний возраст,57,OK
266,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,25,Мужской,0.0,1.0,Без изменений,,Больше,5.0,0.74,25.4,46.2,0.17,188.0,71.0,0.0,1.0,0.0,0.0,29.5,3,1,много,молодой возраст,57,OK
267,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,Механическое отопление,25,Женский,1.0,1.0,Теплее,,Больше,2.0,0.57,37.0,39.6,1.23,152.4,50.0,0.0,1.0,0.0,0.0,30.9,0,1,мало,молодой возраст,49,not OK
268,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Вентиляция,нет,нет,35,Женский,0.0,1.0,Холоднее,,Больше,4.0,0.66,27.6,63.0,0.19,161.3,70.0,0.0,1.0,0.0,0.0,30.8,0,1,мало,молодой возраст,49,not OK
269,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Вентиляция,нет,55,Женский,-0.5,1.0,Теплее,,Без изменений,6.0,0.68,24.3,43.9,0.03,157.5,55.0,0.0,1.0,0.0,0.0,21.3,0,1,мало,средний возраст,49,OK
270,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Вентиляция,нет,нет,45,Мужской,2.0,0.0,Без изменений,,Без изменений,2.0,0.52,35.2,49.9,0.53,162.6,65.0,0.0,1.0,0.0,0.0,29.5,0,1,мало,средний возраст,57,OK
271,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Мужской,-1.0,1.0,Без изменений,,Без изменений,6.0,0.68,25.3,64.8,0.13,167.6,67.0,0.0,0.0,0.0,0.0,30.8,0,1,мало,молодой возраст,57,not OK
272,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Смешанный,Вентиляция,Механическое отопление,55,Женский,-1.0,0.0,Холоднее,,Больше,5.0,0.67,21.8,82.9,0.0,147.3,58.0,0.0,1.0,0.0,0.0,18.5,0,1,мало,средний возраст,49,not OK
273,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Вентиляция,нет,нет,45,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.77,23.7,26.3,0.09,162.6,70.0,0.0,0.0,0.0,0.0,21.3,0,1,мало,средний возраст,57,not OK
274,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,35,Мужской,-2.0,1.0,Без изменений,,Без изменений,6.0,0.64,22.9,47.4,0.11,167.6,70.0,0.0,0.0,0.0,0.0,30.8,0,1,мало,молодой возраст,57,OK
275,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Вентиляция,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,5.0,1.04,26.9,53.0,0.05,167.6,64.0,0.0,1.0,0.0,0.0,21.3,0,1,мало,молодой возраст,57,OK
276,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,-1.0,1.0,Холоднее,,Больше,,0.64,28.3,31.0,0.04,170.2,68.0,0.0,1.0,0.0,1.0,21.6,0,1,мало,средний возраст,57,not OK
277,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,45,Мужской,0.0,1.0,Холоднее,,Больше,5.0,1.19,22.0,80.6,0.04,170.2,53.0,0.0,1.0,1.0,0.0,18.5,0,1,мало,средний возраст,57,not OK
278,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,нет,35,Женский,0.0,1.0,Без изменений,,Больше,4.0,0.9,24.0,39.8,0.05,162.6,48.0,0.0,0.0,0.0,0.0,15.5,0,1,мало,молодой возраст,49,not OK
279,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,25,Мужской,-1.0,1.0,Без изменений,,Без изменений,6.0,0.64,27.2,48.5,0.11,188.0,95.0,0.0,1.0,0.0,0.0,29.5,0,1,мало,молодой возраст,57,OK
